-0.0083,-0.0027,0.3498
-0.0084,-0.0024,0.3498
-0.0085,-0.0021,0.3498
-0.0085,-0.0018,0.3498
-0.0086,-0.0015,0.3498
-0.0086,-0.0012,0.3498
-0.0087,-0.0009,0.3498
-0.0087,-0.0006,0.3498
-0.0087,-0.0003,0.3498
-0.0087,0.0,0.3498
-0.0087,0.0003,0.3498
-0.0087,0.0006,0.3498
-0.0087,0.0009,0.3498
-0.0086,0.0012,0.3498
-0.0086,0.0015,0.3498
-0.0085,0.0018,0.3498
-0.0085,0.0021,0.3498
-0.0084,0.0024,0.3498
-0.0083,0.0027,0.3498
-0.0082,0.003,0.3498
-0.0081,0.0033,0.3498
-0.008,0.0035,0.3498
-0.0078,0.0038,0.3498
-0.0077,0.0041,0.3498
-0.0076,0.0044,0.3498
-0.0074,0.0046,0.3498
-0.0072,0.0049,0.3498
-0.0071,0.0051,0.3498
-0.0069,0.0054,0.3498
-0.0067,0.0056,0.3498
-0.0065,0.0058,0.3498
-0.0063,0.0061,0.3498
-0.0061,0.0063,0.3498
-0.0058,0.0065,0.3498
-0.0056,0.0067,0.3498
-0.0054,0.0069,0.3498
-0.0051,0.0071,0.3498
-0.0049,0.0072,0.3498
-0.0046,0.0074,0.3498
-0.0044,0.0076,0.3498
-0.0041,0.0077,0.3498
-0.0038,0.0078,0.3498
-0.0035,0.008,0.3498
-0.0033,0.0081,0.3498
-0.003,0.0082,0.3498
-0.0027,0.0083,0.3498
-0.0024,0.0084,0.3498
-0.0021,0.0085,0.3498
-0.0018,0.0085,0.3498
-0.0015,0.0086,0.3498
-0.0012,0.0086,0.3498
-0.0009,0.0087,0.3498
-0.0006,0.0087,0.3498
-0.0003,0.0087,0.3498
0.0,0.0087,0.3498
0.0003,0.0087,0.3498
0.0006,0.0087,0.3498
0.0009,0.0087,0.3498
0.0012,0.0086,0.3498
0.0015,0.0086,0.3498
0.0018,0.0085,0.3498
0.0021,0.0085,0.3498
0.0024,0.0084,0.3498
0.0027,0.0083,0.3498
0.003,0.0082,0.3498
0.0033,0.0081,0.3498
0.0035,0.008,0.3498
0.0038,0.0078,0.3498
0.0041,0.0077,0.3498
0.0044,0.0076,0.3498
0.0046,0.0074,0.3498
0.0049,0.0072,0.3498
0.0051,0.0071,0.3498
0.0054,0.0069,0.3498
0.0056,0.0067,0.3498
0.0058,0.0065,0.3498
0.0061,0.0063,0.3498
0.0063,0.0061,0.3498
0.0065,0.0058,0.3498
0.0067,0.0056,0.3498
0.0069,0.0054,0.3498
0.0071,0.0051,0.3498
0.0072,0.0049,0.3498
0.0074,0.0046,0.3498
0.0076,0.0044,0.3498
0.0077,0.0041,0.3498
0.0078,0.0038,0.3498
0.008,0.0035,0.3498
0.0081,0.0033,0.3498
0.0082,0.003,0.3498
0.0083,0.0027,0.3498
0.0084,0.0024,0.3498
0.0085,0.0021,0.3498
0.0085,0.0018,0.3498
0.0086,0.0015,0.3498
0.0086,0.0012,0.3498
0.0087,0.0009,0.3498
0.0087,0.0006,0.3498
0.0087,0.0003,0.3498
0.0087,0.0,0.3498
0.0174,-0.0006,0.3494
0.0174,-0.0012,0.3494
0.0173,-0.0018,0.3494
0.0173,-0.0024,0.3494
0.0172,-0.003,0.3494
0.0171,-0.0036,0.3494
0.0169,-0.0042,0.3494
0.0168,-0.0048,0.3494
0.0166,-0.0054,0.3494
0.0164,-0.006,0.3494
0.0162,-0.0065,0.3494
0.0159,-0.0071,0.3494
0.0157,-0.0076,0.3494
0.0154,-0.0082,0.3494
0.0151,-0.0087,0.3494
0.0148,-0.0092,0.3494
0.0145,-0.0098,0.3494
0.0141,-0.0103,0.3494
0.0137,-0.0107,0.3494
0.0134,-0.0112,0.3494
0.013,-0.0117,0.3494
0.0125,-0.0121,0.3494
0.0121,-0.0125,0.3494
0.0117,-0.013,0.3494
0.0112,-0.0134,0.3494
0.0107,-0.0137,0.3494
0.0103,-0.0141,0.3494
0.0098,-0.0145,0.3494
0.0092,-0.0148,0.3494
0.0087,-0.0151,0.3494
0.0082,-0.0154,0.3494
0.0076,-0.0157,0.3494
0.0071,-0.0159,0.3494
0.0065,-0.0162,0.3494
0.006,-0.0164,0.3494
0.0054,-0.0166,0.3494
0.0048,-0.0168,0.3494
0.0042,-0.0169,0.3494
0.0036,-0.0171,0.3494
0.003,-0.0172,0.3494
0.0024,-0.0173,0.3494
0.0018,-0.0173,0.3494
0.0012,-0.0174,0.3494
0.0006,-0.0174,0.3494
-0.0,-0.0174,0.3494
-0.0006,-0.0174,0.3494
-0.0012,-0.0174,0.3494
-0.0018,-0.0173,0.3494
-0.0024,-0.0173,0.3494
-0.003,-0.0172,0.3494
-0.0036,-0.0171,0.3494
-0.0042,-0.0169,0.3494
-0.0048,-0.0168,0.3494
-0.0054,-0.0166,0.3494
-0.006,-0.0164,0.3494
-0.0065,-0.0162,0.3494
-0.0071,-0.0159,0.3494
-0.0076,-0.0157,0.3494
-0.0082,-0.0154,0.3494
-0.0087,-0.0151,0.3494
-0.0092,-0.0148,0.3494
-0.0098,-0.0145,0.3494
-0.0103,-0.0141,0.3494
-0.0107,-0.0137,0.3494
-0.0112,-0.0134,0.3494
-0.0117,-0.013,0.3494
-0.0121,-0.0125,0.3494
-0.0125,-0.0121,0.3494
-0.013,-0.0117,0.3494
-0.0134,-0.0112,0.3494
-0.0137,-0.0107,0.3494
-0.0141,-0.0103,0.3494
-0.0145,-0.0098,0.3494
-0.0148,-0.0092,0.3494
-0.0151,-0.0087,0.3494
-0.0154,-0.0082,0.3494
-0.0157,-0.0076,0.3494
-0.0159,-0.0071,0.3494
-0.0162,-0.0065,0.3494
-0.0164,-0.006,0.3494
-0.0166,-0.0054,0.3494
-0.0168,-0.0048,0.3494
-0.0169,-0.0042,0.3494
-0.0171,-0.0036,0.3494
-0.0172,-0.003,0.3494
-0.0173,-0.0024,0.3494
-0.0173,-0.0018,0.3494
-0.0174,-0.0012,0.3494
-0.0174,-0.0006,0.3494
-0.0174,0.0,0.3494
-0.0174,0.0006,0.3494
-0.0174,0.0012,0.3494
-0.0173,0.0018,0.3494
-0.0173,0.0024,0.3494
-0.0172,0.003,0.3494
-0.0171,0.0036,0.3494
-0.0169,0.0042,0.3494
-0.0168,0.0048,0.3494
-0.0166,0.0054,0.3494
-0.0164,0.006,0.3494
-0.0162,0.0065,0.3494
-0.0159,0.0071,0.3494
-0.0157,0.0076,0.3494
-0.0154,0.0082,0.3494
-0.0151,0.0087,0.3494
-0.0148,0.0092,0.3494
-0.0145,0.0098,0.3494
-0.0141,0.0103,0.3494
-0.0137,0.0107,0.3494
-0.0134,0.0112,0.3494
-0.013,0.0117,0.3494
-0.0125,0.0121,0.3494
-0.0121,0.0125,0.3494
-0.0117,0.013,0.3494
-0.0112,0.0134,0.3494
-0.0107,0.0137,0.3494
-0.0103,0.0141,0.3494
-0.0098,0.0145,0.3494
-0.0092,0.0148,0.3494
-0.0087,0.0151,0.3494
-0.0082,0.0154,0.3494
-0.0076,0.0157,0.3494
-0.0071,0.0159,0.3494
-0.0065,0.0162,0.3494
-0.006,0.0164,0.3494
-0.0054,0.0166,0.3494
-0.0048,0.0168,0.3494
-0.0042,0.0169,0.3494
-0.0036,0.0171,0.3494
-0.003,0.0172,0.3494
-0.0024,0.0173,0.3494
-0.0018,0.0173,0.3494
-0.0012,0.0174,0.3494
-0.0006,0.0174,0.3494
0.0,0.0174,0.3494
0.0006,0.0174,0.3494
0.0012,0.0174,0.3494
0.0018,0.0173,0.3494
0.0024,0.0173,0.3494
0.003,0.0172,0.3494
0.0036,0.0171,0.3494
0.0042,0.0169,0.3494
0.0048,0.0168,0.3494
0.0054,0.0166,0.3494
0.006,0.0164,0.3494
0.0065,0.0162,0.3494
0.0071,0.0159,0.3494
0.0076,0.0157,0.3494
0.0082,0.0154,0.3494
0.0087,0.0151,0.3494
0.0092,0.0148,0.3494
0.0098,0.0145,0.3494
0.0103,0.0141,0.3494
0.0107,0.0137,0.3494
0.0112,0.0134,0.3494
0.0117,0.013,0.3494
0.0121,0.0125,0.3494
0.0125,0.0121,0.3494
0.013,0.0117,0.3494
0.0134,0.0112,0.3494
0.0137,0.0107,0.3494
0.0141,0.0103,0.3494
0.0145,0.0098,0.3494
0.0148,0.0092,0.3494
0.0151,0.0087,0.3494
0.0154,0.0082,0.3494
0.0157,0.0076,0.3494
0.0159,0.0071,0.3494
0.0162,0.0065,0.3494
0.0164,0.006,0.3494
0.0166,0.0054,0.3494
0.0168,0.0048,0.3494
0.0169,0.0042,0.3494
0.0171,0.0036,0.3494
0.0172,0.003,0.3494
0.0173,0.0024,0.3494
0.0173,0.0018,0.3494
0.0174,0.0012,0.3494
0.0174,0.0006,0.3494
0.0174,0.0,0.3494
0.0261,-0.0009,0.3486
0.0261,-0.0018,0.3486
0.026,-0.0027,0.3486
0.0259,-0.0036,0.3486
0.0257,-0.0045,0.3486
0.0256,-0.0054,0.3486
0.0254,-0.0063,0.3486
0.0251,-0.0072,0.3486
0.0249,-0.0081,0.3486
0.0246,-0.0089,0.3486
0.0242,-0.0098,0.3486
0.0239,-0.0106,0.3486
0.0235,-0.0115,0.3486
0.0231,-0.0123,0.3486
0.0226,-0.0131,0.3486
0.0222,-0.0138,0.3486
0.0217,-0.0146,0.3486
0.0211,-0.0154,0.3486
0.0206,-0.0161,0.3486
0.02,-0.0168,0.3486
0.0194,-0.0175,0.3486
0.0188,-0.0182,0.3486
0.0182,-0.0188,0.3486
0.0175,-0.0194,0.3486
0.0168,-0.02,0.3486
0.0161,-0.0206,0.3486
0.0154,-0.0211,0.3486
0.0146,-0.0217,0.3486
0.0138,-0.0222,0.3486
0.0131,-0.0226,0.3486
0.0123,-0.0231,0.3486
0.0115,-0.0235,0.3486
0.0106,-0.0239,0.3486
0.0098,-0.0242,0.3486
0.0089,-0.0246,0.3486
0.0081,-0.0249,0.3486
0.0072,-0.0251,0.3486
0.0063,-0.0254,0.3486
0.0054,-0.0256,0.3486
0.0045,-0.0257,0.3486
0.0036,-0.0259,0.3486
0.0027,-0.026,0.3486
0.0018,-0.0261,0.3486
0.0009,-0.0261,0.3486
-0.0,-0.0261,0.3486
-0.0009,-0.0261,0.3486
-0.0018,-0.0261,0.3486
-0.0027,-0.026,0.3486
-0.0036,-0.0259,0.3486
-0.0045,-0.0257,0.3486
-0.0054,-0.0256,0.3486
-0.0063,-0.0254,0.3486
-0.0072,-0.0251,0.3486
-0.0081,-0.0249,0.3486
-0.0089,-0.0246,0.3486
-0.0098,-0.0242,0.3486
-0.0106,-0.0239,0.3486
-0.0115,-0.0235,0.3486
-0.0123,-0.0231,0.3486
-0.0131,-0.0226,0.3486
-0.0138,-0.0222,0.3486
-0.0146,-0.0217,0.3486
-0.0154,-0.0211,0.3486
-0.0161,-0.0206,0.3486
-0.0168,-0.02,0.3486
-0.0175,-0.0194,0.3486
-0.0182,-0.0188,0.3486
-0.0188,-0.0182,0.3486
-0.0194,-0.0175,0.3486
-0.02,-0.0168,0.3486
-0.0206,-0.0161,0.3486
-0.0211,-0.0154,0.3486
-0.0217,-0.0146,0.3486
-0.0222,-0.0138,0.3486
-0.0226,-0.0131,0.3486
-0.0231,-0.0123,0.3486
-0.0235,-0.0115,0.3486
-0.0239,-0.0106,0.3486
-0.0242,-0.0098,0.3486
-0.0246,-0.0089,0.3486
-0.0249,-0.0081,0.3486
-0.0251,-0.0072,0.3486
-0.0254,-0.0063,0.3486
-0.0256,-0.0054,0.3486
-0.0257,-0.0045,0.3486
-0.0259,-0.0036,0.3486
-0.026,-0.0027,0.3486
-0.0261,-0.0018,0.3486
-0.0261,-0.0009,0.3486
-0.0261,0.0,0.3486
-0.0261,0.0009,0.3486
-0.0261,0.0018,0.3486
-0.026,0.0027,0.3486
-0.0259,0.0036,0.3486
-0.0257,0.0045,0.3486
-0.0256,0.0054,0.3486
-0.0254,0.0063,0.3486
-0.0251,0.0072,0.3486
-0.0249,0.0081,0.3486
-0.0246,0.0089,0.3486
-0.0242,0.0098,0.3486
-0.0239,0.0106,0.3486
-0.0235,0.0115,0.3486
-0.0231,0.0123,0.3486
-0.0226,0.0131,0.3486
-0.0222,0.0138,0.3486
-0.0217,0.0146,0.3486
-0.0211,0.0154,0.3486
-0.0206,0.0161,0.3486
-0.02,0.0168,0.3486
-0.0194,0.0175,0.3486
-0.0188,0.0182,0.3486
-0.0182,0.0188,0.3486
-0.0175,0.0194,0.3486
-0.0168,0.02,0.3486
-0.0161,0.0206,0.3486
-0.0154,0.0211,0.3486
-0.0146,0.0217,0.3486
-0.0138,0.0222,0.3486
-0.0131,0.0226,0.3486
-0.0123,0.0231,0.3486
-0.0115,0.0235,0.3486
-0.0106,0.0239,0.3486
-0.0098,0.0242,0.3486
-0.0089,0.0246,0.3486
-0.0081,0.0249,0.3486
-0.0072,0.0251,0.3486
-0.0063,0.0254,0.3486
-0.0054,0.0256,0.3486
-0.0045,0.0257,0.3486
-0.0036,0.0259,0.3486
-0.0027,0.026,0.3486
-0.0018,0.0261,0.3486
-0.0009,0.0261,0.3486
0.0,0.0261,0.3486
0.0009,0.0261,0.3486
0.0018,0.0261,0.3486
0.0027,0.026,0.3486
0.0036,0.0259,0.3486
0.0045,0.0257,0.3486
0.0054,0.0256,0.3486
0.0063,0.0254,0.3486
0.0072,0.0251,0.3486
0.0081,0.0249,0.3486
0.0089,0.0246,0.3486
0.0098,0.0242,0.3486
0.0106,0.0239,0.3486
0.0115,0.0235,0.3486
0.0123,0.0231,0.3486
0.0131,0.0226,0.3486
0.0138,0.0222,0.3486
0.0146,0.0217,0.3486
0.0154,0.0211,0.3486
0.0161,0.0206,0.3486
0.0168,0.02,0.3486
0.0175,0.0194,0.3486
0.0182,0.0188,0.3486
0.0188,0.0182,0.3486
0.0194,0.0175,0.3486
0.02,0.0168,0.3486
0.0206,0.0161,0.3486
0.0211,0.0154,0.3486
0.0217,0.0146,0.3486
0.0222,0.0138,0.3486
0.0226,0.0131,0.3486
0.0231,0.0123,0.3486
0.0235,0.0115,0.3486
0.0239,0.0106,0.3486
0.0242,0.0098,0.3486
0.0246,0.0089,0.3486
0.0249,0.0081,0.3486
0.0251,0.0072,0.3486
0.0254,0.0063,0.3486
0.0256,0.0054,0.3486
0.0257,0.0045,0.3486
0.0259,0.0036,0.3486
0.026,0.0027,0.3486
0.0261,0.0018,0.3486
0.0261,0.0009,0.3486
0.0261,0.0,0.3486
0.0348,-0.0012,0.3476
0.0347,-0.0024,0.3476
0.0346,-0.0036,0.3476
0.0345,-0.0048,0.3476
0.0343,-0.006,0.3476
0.034,-0.0072,0.3476
0.0338,-0.0084,0.3476
0.0334,-0.0096,0.3476
0.0331,-0.0108,0.3476
0.0327,-0.0119,0.3476
0.0323,-0.013,0.3476
0.0318,-0.0142,0.3476
0.0313,-0.0153,0.3476
0.0307,-0.0163,0.3476
0.0301,-0.0174,0.3476
0.0295,-0.0184,0.3476
0.0288,-0.0195,0.3476
0.0281,-0.0205,0.3476
0.0274,-0.0214,0.3476
0.0267,-0.0224,0.3476
0.0259,-0.0233,0.3476
0.025,-0.0242,0.3476
0.0242,-0.025,0.3476
0.0233,-0.0259,0.3476
0.0224,-0.0267,0.3476
0.0214,-0.0274,0.3476
0.0205,-0.0281,0.3476
0.0195,-0.0288,0.3476
0.0184,-0.0295,0.3476
0.0174,-0.0301,0.3476
0.0163,-0.0307,0.3476
0.0153,-0.0313,0.3476
0.0142,-0.0318,0.3476
0.013,-0.0323,0.3476
0.0119,-0.0327,0.3476
0.0108,-0.0331,0.3476
0.0096,-0.0334,0.3476
0.0084,-0.0338,0.3476
0.0072,-0.034,0.3476
0.006,-0.0343,0.3476
0.0048,-0.0345,0.3476
0.0036,-0.0346,0.3476
0.0024,-0.0347,0.3476
0.0012,-0.0348,0.3476
-0.0,-0.0348,0.3476
-0.0012,-0.0348,0.3476
-0.0024,-0.0347,0.3476
-0.0036,-0.0346,0.3476
-0.0048,-0.0345,0.3476
-0.006,-0.0343,0.3476
-0.0072,-0.034,0.3476
-0.0084,-0.0338,0.3476
-0.0096,-0.0334,0.3476
-0.0108,-0.0331,0.3476
-0.0119,-0.0327,0.3476
-0.013,-0.0323,0.3476
-0.0142,-0.0318,0.3476
-0.0153,-0.0313,0.3476
-0.0163,-0.0307,0.3476
-0.0174,-0.0301,0.3476
-0.0184,-0.0295,0.3476
-0.0195,-0.0288,0.3476
-0.0205,-0.0281,0.3476
-0.0214,-0.0274,0.3476
-0.0224,-0.0267,0.3476
-0.0233,-0.0259,0.3476
-0.0242,-0.025,0.3476
-0.025,-0.0242,0.3476
-0.0259,-0.0233,0.3476
-0.0267,-0.0224,0.3476
-0.0274,-0.0214,0.3476
-0.0281,-0.0205,0.3476
-0.0288,-0.0195,0.3476
-0.0295,-0.0184,0.3476
-0.0301,-0.0174,0.3476
-0.0307,-0.0163,0.3476
-0.0313,-0.0153,0.3476
-0.0318,-0.0142,0.3476
-0.0323,-0.013,0.3476
-0.0327,-0.0119,0.3476
-0.0331,-0.0108,0.3476
-0.0334,-0.0096,0.3476
-0.0338,-0.0084,0.3476
-0.034,-0.0072,0.3476
-0.0343,-0.006,0.3476
-0.0345,-0.0048,0.3476
-0.0346,-0.0036,0.3476
-0.0347,-0.0024,0.3476
-0.0348,-0.0012,0.3476
-0.0348,0.0,0.3476
-0.0348,0.0012,0.3476
-0.0347,0.0024,0.3476
-0.0346,0.0036,0.3476
-0.0345,0.0048,0.3476
-0.0343,0.006,0.3476
-0.034,0.0072,0.3476
-0.0338,0.0084,0.3476
-0.0334,0.0096,0.3476
-0.0331,0.0108,0.3476
-0.0327,0.0119,0.3476
-0.0323,0.013,0.3476
-0.0318,0.0142,0.3476
-0.0313,0.0153,0.3476
-0.0307,0.0163,0.3476
-0.0301,0.0174,0.3476
-0.0295,0.0184,0.3476
-0.0288,0.0195,0.3476
-0.0281,0.0205,0.3476
-0.0274,0.0214,0.3476
-0.0267,0.0224,0.3476
-0.0259,0.0233,0.3476
-0.025,0.0242,0.3476
-0.0242,0.025,0.3476
-0.0233,0.0259,0.3476
-0.0224,0.0267,0.3476
-0.0214,0.0274,0.3476
-0.0205,0.0281,0.3476
-0.0195,0.0288,0.3476
-0.0184,0.0295,0.3476
-0.0174,0.0301,0.3476
-0.0163,0.0307,0.3476
-0.0153,0.0313,0.3476
-0.0142,0.0318,0.3476
-0.013,0.0323,0.3476
-0.0119,0.0327,0.3476
-0.0108,0.0331,0.3476
-0.0096,0.0334,0.3476
-0.0084,0.0338,0.3476
-0.0072,0.034,0.3476
-0.006,0.0343,0.3476
-0.0048,0.0345,0.3476
-0.0036,0.0346,0.3476
-0.0024,0.0347,0.3476
-0.0012,0.0348,0.3476
0.0,0.0348,0.3476
0.0012,0.0348,0.3476
0.0024,0.0347,0.3476
0.0036,0.0346,0.3476
0.0048,0.0345,0.3476
0.006,0.0343,0.3476
0.0072,0.034,0.3476
0.0084,0.0338,0.3476
0.0096,0.0334,0.3476
0.0108,0.0331,0.3476
0.0119,0.0327,0.3476
0.013,0.0323,0.3476
0.0142,0.0318,0.3476
0.0153,0.0313,0.3476
0.0163,0.0307,0.3476
0.0174,0.0301,0.3476
0.0184,0.0295,0.3476
0.0195,0.0288,0.3476
0.0205,0.0281,0.3476
0.0214,0.0274,0.3476
0.0224,0.0267,0.3476
0.0233,0.0259,0.3476
0.0242,0.025,0.3476
0.025,0.0242,0.3476
0.0259,0.0233,0.3476
0.0267,0.0224,0.3476
0.0274,0.0214,0.3476
0.0281,0.0205,0.3476
0.0288,0.0195,0.3476
0.0295,0.0184,0.3476
0.0301,0.0174,0.3476
0.0307,0.0163,0.3476
0.0313,0.0153,0.3476
0.0318,0.0142,0.3476
0.0323,0.013,0.3476
0.0327,0.0119,0.3476
0.0331,0.0108,0.3476
0.0334,0.0096,0.3476
0.0338,0.0084,0.3476
0.034,0.0072,0.3476
0.0343,0.006,0.3476
0.0345,0.0048,0.3476
0.0346,0.0036,0.3476
0.0347,0.0024,0.3476
0.0348,0.0012,0.3476
0.0348,0.0,0.3476
0.0434,-0.0015,0.3462
0.0433,-0.003,0.3462
0.0432,-0.0045,0.3462
0.043,-0.006,0.3462
0.0428,-0.0075,0.3462
0.0425,-0.009,0.3462
0.0421,-0.0105,0.3462
0.0417,-0.012,0.3462
0.0413,-0.0134,0.3462
0.0408,-0.0148,0.3462
0.0403,-0.0163,0.3462
0.0397,-0.0177,0.3462
0.039,-0.019,0.3462
0.0383,-0.0204,0.3462
0.0376,-0.0217,0.3462
0.0368,-0.023,0.3462
0.036,-0.0243,0.3462
0.0351,-0.0255,0.3462
0.0342,-0.0267,0.3462
0.0333,-0.0279,0.3462
0.0323,-0.029,0.3462
0.0312,-0.0302,0.3462
0.0302,-0.0312,0.3462
0.029,-0.0323,0.3462
0.0279,-0.0333,0.3462
0.0267,-0.0342,0.3462
0.0255,-0.0351,0.3462
0.0243,-0.036,0.3462
0.023,-0.0368,0.3462
0.0217,-0.0376,0.3462
0.0204,-0.0383,0.3462
0.019,-0.039,0.3462
0.0177,-0.0397,0.3462
0.0163,-0.0403,0.3462
0.0148,-0.0408,0.3462
0.0134,-0.0413,0.3462
0.012,-0.0417,0.3462
0.0105,-0.0421,0.3462
0.009,-0.0425,0.3462
0.0075,-0.0428,0.3462
0.006,-0.043,0.3462
0.0045,-0.0432,0.3462
0.003,-0.0433,0.3462
0.0015,-0.0434,0.3462
-0.0,-0.0434,0.3462
-0.0015,-0.0434,0.3462
-0.003,-0.0433,0.3462
-0.0045,-0.0432,0.3462
-0.006,-0.043,0.3462
-0.0075,-0.0428,0.3462
-0.009,-0.0425,0.3462
-0.0105,-0.0421,0.3462
-0.012,-0.0417,0.3462
-0.0134,-0.0413,0.3462
-0.0148,-0.0408,0.3462
-0.0163,-0.0403,0.3462
-0.0177,-0.0397,0.3462
-0.019,-0.039,0.3462
-0.0204,-0.0383,0.3462
-0.0217,-0.0376,0.3462
-0.023,-0.0368,0.3462
-0.0243,-0.036,0.3462
-0.0255,-0.0351,0.3462
-0.0267,-0.0342,0.3462
-0.0279,-0.0333,0.3462
-0.029,-0.0323,0.3462
-0.0302,-0.0312,0.3462
-0.0312,-0.0302,0.3462
-0.0323,-0.029,0.3462
-0.0333,-0.0279,0.3462
-0.0342,-0.0267,0.3462
-0.0351,-0.0255,0.3462
-0.036,-0.0243,0.3462
-0.0368,-0.023,0.3462
-0.0376,-0.0217,0.3462
-0.0383,-0.0204,0.3462
-0.039,-0.019,0.3462
-0.0397,-0.0177,0.3462
-0.0403,-0.0163,0.3462
-0.0408,-0.0148,0.3462
-0.0413,-0.0134,0.3462
-0.0417,-0.012,0.3462
-0.0421,-0.0105,0.3462
-0.0425,-0.009,0.3462
-0.0428,-0.0075,0.3462
-0.043,-0.006,0.3462
-0.0432,-0.0045,0.3462
-0.0433,-0.003,0.3462
-0.0434,-0.0015,0.3462
-0.0434,0.0,0.3462
-0.0434,0.0015,0.3462
-0.0433,0.003,0.3462
-0.0432,0.0045,0.3462
-0.043,0.006,0.3462
-0.0428,0.0075,0.3462
-0.0425,0.009,0.3462
-0.0421,0.0105,0.3462
-0.0417,0.012,0.3462
-0.0413,0.0134,0.3462
-0.0408,0.0148,0.3462
-0.0403,0.0163,0.3462
-0.0397,0.0177,0.3462
-0.039,0.019,0.3462
-0.0383,0.0204,0.3462
-0.0376,0.0217,0.3462
-0.0368,0.023,0.3462
-0.036,0.0243,0.3462
-0.0351,0.0255,0.3462
-0.0342,0.0267,0.3462
-0.0333,0.0279,0.3462
-0.0323,0.029,0.3462
-0.0312,0.0302,0.3462
-0.0302,0.0312,0.3462
-0.029,0.0323,0.3462
-0.0279,0.0333,0.3462
-0.0267,0.0342,0.3462
-0.0255,0.0351,0.3462
-0.0243,0.036,0.3462
-0.023,0.0368,0.3462
-0.0217,0.0376,0.3462
-0.0204,0.0383,0.3462
-0.019,0.039,0.3462
-0.0177,0.0397,0.3462
-0.0163,0.0403,0.3462
-0.0148,0.0408,0.3462
-0.0134,0.0413,0.3462
-0.012,0.0417,0.3462
-0.0105,0.0421,0.3462
-0.009,0.0425,0.3462
-0.0075,0.0428,0.3462
-0.006,0.043,0.3462
-0.0045,0.0432,0.3462
-0.003,0.0433,0.3462
-0.0015,0.0434,0.3462
0.0,0.0434,0.3462
0.0015,0.0434,0.3462
0.003,0.0433,0.3462
0.0045,0.0432,0.3462
0.006,0.043,0.3462
0.0075,0.0428,0.3462
0.009,0.0425,0.3462
0.0105,0.0421,0.3462
0.012,0.0417,0.3462
0.0134,0.0413,0.3462
0.0148,0.0408,0.3462
0.0163,0.0403,0.3462
0.0177,0.0397,0.3462
0.019,0.039,0.3462
0.0204,0.0383,0.3462
0.0217,0.0376,0.3462
0.023,0.0368,0.3462
0.0243,0.036,0.3462
0.0255,0.0351,0.3462
0.0267,0.0342,0.3462
0.0279,0.0333,0.3462
0.029,0.0323,0.3462
0.0302,0.0312,0.3462
0.0312,0.0302,0.3462
0.0323,0.029,0.3462
0.0333,0.0279,0.3462
0.0342,0.0267,0.3462
0.0351,0.0255,0.3462
0.036,0.0243,0.3462
0.0368,0.023,0.3462
0.0376,0.0217,0.3462
